,order_number,line_item,order_date,delivery_date,customerkey,storekey,productkey,quantity,currency_code,gender,name,city,state_code,state,zip_code,country,continent,birthday,date,currency,exchange,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategorykey,subcategory,categorykey,category,square_meters,open_date
83,402008,1,2016-02-06,Not Available,1427596,61,191,3,USD,Male,Gregory Beckman,Greenville,SC,South Carolina,29607,United States,North America,1940-12-27,2016-02-06,USD,1.0,SV 8xDVD E140 Silver,Southridge Video,Silver,33.65,66.0,202,VCD & DVD,2,TV and Video,2000.0,2012-12-15
84,402008,2,2016-02-06,Not Available,1427596,61,2110,8,USD,Male,Gregory Beckman,Greenville,SC,South Carolina,29607,United States,North America,1940-12-27,2016-02-06,USD,1.0,Contoso Water Heater 7.2GPM X1800 Red,Contoso,Red,488.7,1475.0,804,Water Heaters,8,Home Appliances,2000.0,2012-12-15
85,405006,1,2016-02-09,Not Available,622011,17,1618,1,EUR,Female,Blanchefle Douffet,FORT-DE-FRANCE,MQ,Martinique,97234,France,Europe,1944-01-31,2016-02-09,EUR,0.89,Contoso DVD Player M120 White,Contoso,White,27.13,58.99,602,Movie DVD,6,"Music, Movies and Audio Books",350.0,2007-07-08
86,405006,2,2016-02-09,Not Available,622011,17,1603,1,EUR,Female,Blanchefle Douffet,FORT-DE-FRANCE,MQ,Martinique,97234,France,Europe,1944-01-31,2016-02-09,EUR,0.89,SV DVD 7-Inch Player Portable E200 Black,Southridge Video,Black,56.08,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",350.0,2007-07-08
87,405006,3,2016-02-09,Not Available,622011,17,1599,8,EUR,Female,Blanchefle Douffet,FORT-DE-FRANCE,MQ,Martinique,97234,France,Europe,1944-01-31,2016-02-09,EUR,0.89,SV DVD External DVD Burner M200 Blue,Southridge Video,Blue,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",350.0,2007-07-08
88,407005,1,2016-02-11,Not Available,2043928,59,597,2,USD,Female,Poppy Rotton,Beaverton,OR,Oregon,97005,United States,North America,1937-05-05,2016-02-11,USD,1.0,Contoso Screen 85in E085 White,Contoso,White,70.87,139.0,305,Projectors & Screens,3,Computers,2000.0,2012-08-08
89,407005,2,2016-02-11,Not Available,2043928,59,2501,2,USD,Female,Poppy Rotton,Beaverton,OR,Oregon,97005,United States,North America,1937-05-05,2016-02-11,USD,1.0,Contoso Phone Tough Skin Case E140 Pink,Contoso,Pink,12.09,23.72,505,Cell phones Accessories,5,Cell phones,2000.0,2012-08-08
90,407005,3,2016-02-11,Not Available,2043928,59,523,1,USD,Female,Poppy Rotton,Beaverton,OR,Oregon,97005,United States,North America,1937-05-05,2016-02-11,USD,1.0,WWI LCD19 E107 Black,Wide World Importers,Black,70.87,139.0,304,Monitors,3,Computers,2000.0,2012-08-08
91,407005,4,2016-02-11,Not Available,2043928,59,327,3,USD,Female,Poppy Rotton,Beaverton,OR,Oregon,97005,United States,North America,1937-05-05,2016-02-11,USD,1.0,SV Car Video TFT6.2W E6280 Brown,Southridge Video,Brown,142.24,279.0,205,Car Video,2,TV and Video,2000.0,2012-08-08
92,407005,5,2016-02-11,Not Available,2043928,59,81,6,USD,Female,Poppy Rotton,Beaverton,OR,Oregon,97005,United States,North America,1937-05-05,2016-02-11,USD,1.0,NT Wireless Bluetooth Stereo Headphones E302 Black,Northwind Traders,Black,18.65,40.55,106,Bluetooth Headphones,1,Audio,2000.0,2012-08-08
93,408001,1,2016-02-12,Not Available,322186,9,1252,5,CAD,Male,James Gutierrez,Lutselk'e,NT,Northwest Territories,X0E 1A0,Canada,North America,1969-04-12,2016-02-12,CAD,1.3923,Contoso Travel Charger for S-Series Battery E302 White,Contoso,White,30.58,59.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,1500.0,2005-03-04
94,408001,2,2016-02-12,Not Available,322186,9,1703,4,CAD,Male,James Gutierrez,Lutselk'e,NT,Northwest Territories,X0E 1A0,Canada,North America,1969-04-12,2016-02-12,CAD,1.3923,SV Hand Games for kids E30 Silver,Southridge Video,Silver,2.75,5.39,701,Boxed Games,7,Games and Toys,1500.0,2005-03-04
95,408001,3,2016-02-12,Not Available,322186,9,1093,6,CAD,Male,James Gutierrez,Lutselk'e,NT,Northwest Territories,X0E 1A0,Canada,North America,1969-04-12,2016-02-12,CAD,1.3923,"Contoso SLR Camera 35"" X358 Gold",Contoso,Gold,188.19,568.0,402,Digital SLR Cameras,4,Cameras and camcorders,1500.0,2005-03-04
96,408001,4,2016-02-12,Not Available,322186,9,1655,5,CAD,Male,James Gutierrez,Lutselk'e,NT,Northwest Territories,X0E 1A0,Canada,North America,1969-04-12,2016-02-12,CAD,1.3923,Contoso DVD 15-Inch Player Portable L200 Silver,Contoso,Silver,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",1500.0,2005-03-04
97,409006,1,2016-02-13,Not Available,1345382,56,2435,1,USD,Male,Jose Law,Manchester,NH,New Hampshire,3103,United States,North America,1956-09-19,2016-02-13,USD,1.0,"Litware 14"" High Velocity Floor Fan E801 Silver",Litware,Silver,22.94,44.99,808,Fans,8,Home Appliances,1260.0,2015-01-01
98,409006,2,2016-02-13,Not Available,1345382,56,1563,2,USD,Male,Jose Law,Manchester,NH,New Hampshire,3103,United States,North America,1956-09-19,2016-02-13,USD,1.0,The Phone Company PDA Phone Unlocked 3.5 inches M530 White,The Phone Company,White,123.24,268.0,504,Smart phones & PDAs,5,Cell phones,1260.0,2015-01-01
99,409006,3,2016-02-13,Not Available,1345382,56,456,1,USD,Male,Jose Law,Manchester,NH,New Hampshire,3103,United States,North America,1956-09-19,2016-02-13,USD,1.0,WWI Desktop PC2.30 M2300 White,Wide World Importers,White,257.06,559.0,303,Desktops,3,Computers,1260.0,2015-01-01
100,409007,1,2016-02-13,Not Available,65163,5,1743,2,AUD,Female,Abigail Considen,Beaufort,VIC,Victoria,3373,Australia,Australia,1954-01-19,2016-02-13,AUD,1.4103,MGS Combat Flight Simulator 3 E119,Tailspin Toys,Blue,14.28,28.0,702,Download Games,7,Games and Toys,2000.0,2015-12-09
101,411006,1,2016-02-15,Not Available,1627570,63,2090,2,USD,Male,Paul Thompson,Salt Lake City,UT,Utah,84116,United States,North America,1961-08-28,2016-02-15,USD,1.0,Contoso Water Heater 7.2GPM X1800 Blue,Contoso,Blue,488.7,1475.0,804,Water Heaters,8,Home Appliances,2000.0,2008-03-06
102,411006,2,2016-02-15,Not Available,1627570,63,99,3,USD,Male,Paul Thompson,Salt Lake City,UT,Utah,84116,United States,North America,1961-08-28,2016-02-15,USD,1.0,WWI Wireless Bluetooth Stereo Headphones M170 Black,Wide World Importers,Black,55.18,120.0,106,Bluetooth Headphones,1,Audio,2000.0,2008-03-06
103,411006,4,2016-02-15,Not Available,1627570,63,93,8,USD,Male,Paul Thompson,Salt Lake City,UT,Utah,84116,United States,North America,1961-08-28,2016-02-15,USD,1.0,WWI Stereo Bluetooth Headphones E1000 Blue,Wide World Importers,Blue,34.36,67.4,106,Bluetooth Headphones,1,Audio,2000.0,2008-03-06
104,412011,1,2016-02-16,Not Available,1698157,63,1261,10,USD,Female,Susan Garcia,Murray,UT,Utah,84107,United States,North America,1996-05-24,2016-02-16,USD,1.0,Contoso Multi-Use Terminal Cable E308 White,Contoso,White,18.86,36.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,2000.0,2008-03-06
105,412011,2,2016-02-16,Not Available,1698157,63,1707,1,USD,Female,Susan Garcia,Murray,UT,Utah,84107,United States,North America,1996-05-24,2016-02-16,USD,1.0,MGS Dal of Honor Airborne M150,Tailspin Toys,Silver,32.25,70.13,702,Download Games,7,Games and Toys,2000.0,2008-03-06
106,412011,3,2016-02-16,Not Available,1698157,63,48,1,USD,Female,Susan Garcia,Murray,UT,Utah,84107,United States,North America,1996-05-24,2016-02-16,USD,1.0,WWI 1GB Pulse Smart pen E50 Silver,Wide World Importers,Silver,76.45,149.95,104,Recording Pen,1,Audio,2000.0,2008-03-06
107,412011,4,2016-02-16,Not Available,1698157,63,85,3,USD,Female,Susan Garcia,Murray,UT,Utah,84107,United States,North America,1996-05-24,2016-02-16,USD,1.0,NT Wireless Bluetooth Stereo Headphones M402 Green,Northwind Traders,Green,45.98,99.99,106,Bluetooth Headphones,1,Audio,2000.0,2008-03-06
108,412012,1,2016-02-16,Not Available,1813538,57,1365,2,USD,Male,George Collier,Albuquerque,NM,New Mexico,87109,United States,North America,2001-04-15,2016-02-16,USD,1.0,Contoso 2-Line Corded Cordless Telephone M202 White,Contoso,White,13.33,28.99,501,Home & Office Phones,5,Cell phones,1645.0,2010-06-03
109,412012,2,2016-02-16,Not Available,1813538,57,1242,1,USD,Male,George Collier,Albuquerque,NM,New Mexico,87109,United States,North America,2001-04-15,2016-02-16,USD,1.0,Fabrikam Business Videographer 2/3'' 17mm M280 White,Fabrikam,White,385.37,838.0,405,Camcorders,4,Cameras and camcorders,1645.0,2010-06-03
110,412012,3,2016-02-16,Not Available,1813538,57,1590,2,USD,Male,George Collier,Albuquerque,NM,New Mexico,87109,United States,North America,2001-04-15,2016-02-16,USD,1.0,SV DVD 60 DVD Storage Binder L20 Silver,Southridge Video,Silver,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",1645.0,2010-06-03
111,412012,4,2016-02-16,Not Available,1813538,57,1168,2,USD,Male,George Collier,Albuquerque,NM,New Mexico,87109,United States,North America,2001-04-15,2016-02-16,USD,1.0,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 White,Fabrikam,White,275.92,600.0,405,Camcorders,4,Cameras and camcorders,1645.0,2010-06-03
112,413010,1,2016-02-17,Not Available,122511,6,1268,2,AUD,Female,Savannah Carandini,DAADENNING CREEK,WA,Western Australia,6410,Australia,Australia,1980-10-16,2016-02-17,AUD,1.4035,Contoso Carrying Case E312 White,Contoso,White,25.47,49.96,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,2000.0,2010-01-01
113,413010,2,2016-02-17,Not Available,122511,6,2106,2,AUD,Female,Savannah Carandini,DAADENNING CREEK,WA,Western Australia,6410,Australia,Australia,1980-10-16,2016-02-17,AUD,1.4035,Contoso Water Heater 4.3GPM M1250 Grey,Contoso,Grey,403.53,877.5,804,Water Heaters,8,Home Appliances,2000.0,2010-01-01
114,413013,1,2016-02-17,Not Available,1737226,55,1115,1,USD,Male,Gary Clayton,Reno,NV,Nevada,89501,United States,North America,1973-01-12,2016-02-17,USD,1.0,"Fabrikam SLR Camera 35"" M358 Silver",Fabrikam,Silver,150.84,328.0,402,Digital SLR Cameras,4,Cameras and camcorders,2000.0,2009-12-15
115,413013,2,2016-02-17,Not Available,1737226,55,1431,5,USD,Male,Gary Clayton,Reno,NV,Nevada,89501,United States,North America,1973-01-12,2016-02-17,USD,1.0,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,The Phone Company,Grey,117.73,256.0,503,Touch Screen Phones,5,Cell phones,2000.0,2009-12-15
116,413023,1,2016-02-17,Not Available,1461041,63,166,3,USD,Male,George Halterman,Ogden,UT,Utah,84401,United States,North America,1962-07-23,2016-02-17,USD,1.0,SV 16xDVD M300 Black,Southridge Video,Black,54.72,119.0,202,VCD & DVD,2,TV and Video,2000.0,2008-03-06
117,414007,1,2016-02-18,Not Available,2055720,50,1295,1,USD,Male,Tobias Heilmann,Ellsworth,KS,Kansas,67439,United States,North America,1997-06-29,2016-02-18,USD,1.0,Contoso Telephoto Conversion Lens X400 Black,Contoso,Black,197.14,595.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,2000.0,2008-03-06
118,414021,1,2016-02-18,Not Available,544035,19,1763,3,EUR,Male,Andreas Eichel,Berlin Prenzlauer Berg,BE,Berlin,10407,Germany,Europe,1992-03-07,2016-02-18,EUR,0.9022,MGS Flight Simulator 2000 M410,Tailspin Toys,Pink,45.87,99.75,702,Download Games,7,Games and Toys,1295.0,2015-04-04
119,414024,1,2016-02-18,Not Available,1229784,50,2008,1,USD,Female,Mary Padilla,Miltonvale,KS,Kansas,67466,United States,North America,1941-09-19,2016-02-18,USD,1.0,Fabrikam Microwave 2.2CuFt M1250 Black,Fabrikam,Black,91.97,199.99,803,Microwaves,8,Home Appliances,2000.0,2008-03-06
120,415004,1,2016-02-19,Not Available,1320851,63,1411,1,USD,Male,Wilfred Millar,Salt Lake City,UT,Utah,84106,United States,North America,1939-02-05,2016-02-19,USD,1.0,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",The Phone Company,Black,123.24,268.0,503,Touch Screen Phones,5,Cell phones,2000.0,2008-03-06
121,415004,2,2016-02-19,Not Available,1320851,63,124,5,USD,Male,Wilfred Millar,Salt Lake City,UT,Utah,84106,United States,North America,1939-02-05,2016-02-19,USD,1.0,"Adventure Works 19"" Portable LCD HDTV M110 White",Adventure Works,White,128.76,279.99,201,Televisions,2,TV and Video,2000.0,2008-03-06
122,415014,1,2016-02-19,Not Available,70912,5,2225,5,AUD,Female,Evie Wieck,SEVILLE,VIC,Victoria,3139,Australia,Australia,1977-11-15,2016-02-19,AUD,1.4064,Adventure Works Chandelier M6150 Blue,Adventure Works,Blue,105.76,229.99,806,Lamps,8,Home Appliances,2000.0,2015-12-09
123,415014,2,2016-02-19,Not Available,70912,5,462,3,AUD,Female,Evie Wieck,SEVILLE,VIC,Victoria,3139,Australia,Australia,1977-11-15,2016-02-19,AUD,1.4064,Proseware LCD24W X300 Black,Proseware,Black,287.92,869.0,304,Monitors,3,Computers,2000.0,2015-12-09
124,415014,3,2016-02-19,Not Available,70912,5,237,1,AUD,Female,Evie Wieck,SEVILLE,VIC,Victoria,3139,Australia,Australia,1977-11-15,2016-02-19,AUD,1.4064,Litware Home Theater System 5.1 Channel M514 Brown,Litware,Brown,275.46,599.0,203,Home Theater System,2,TV and Video,2000.0,2015-12-09
125,415014,4,2016-02-19,Not Available,70912,5,386,6,AUD,Female,Evie Wieck,SEVILLE,VIC,Victoria,3139,Australia,Australia,1977-11-15,2016-02-19,AUD,1.4064,Adventure Works Laptop19W X1980 Blue,Adventure Works,Blue,430.38,1299.0,301,Laptops,3,Computers,2000.0,2015-12-09
126,415014,5,2016-02-19,Not Available,70912,5,2170,3,AUD,Female,Evie Wieck,SEVILLE,VIC,Victoria,3139,Australia,Australia,1977-11-15,2016-02-19,AUD,1.4064,Fabrikam Coffee Maker Super-Auto 12C X125 Silver,Fabrikam,Silver,546.68,1650.0,805,Coffee Machines,8,Home Appliances,2000.0,2015-12-09
127,415014,6,2016-02-19,Not Available,70912,5,74,2,AUD,Female,Evie Wieck,SEVILLE,VIC,Victoria,3139,Australia,Australia,1977-11-15,2016-02-19,AUD,1.4064,NT Bluetooth Active Headphones E202 Black,Northwind Traders,Black,17.45,37.95,106,Bluetooth Headphones,1,Audio,2000.0,2015-12-09
128,416022,1,2016-02-20,Not Available,135020,6,454,6,AUD,Female,Isabelle Head,Midland,WA,Western Australia,6056,Australia,Australia,2001-10-23,2016-02-20,AUD,1.4064,WWI Desktop PC1.80 E1801 Brown,Wide World Importers,Brown,137.6,269.9,303,Desktops,3,Computers,2000.0,2010-01-01
129,416028,1,2016-02-20,Not Available,403860,19,1966,3,EUR,Male,Christian Oster,Berlin Wittenau,BE,Berlin,13435,Germany,Europe,1991-09-22,2016-02-20,EUR,0.9012,Litware Refrigerator 4.6CuFt E280 Blue,Litware,Blue,152.94,299.99,802,Refrigerators,8,Home Appliances,1295.0,2015-04-04
130,417000,1,2016-02-21,Not Available,832272,33,140,1,EUR,Male,Jona Vogel,Buitenpost,FR,Friesland,9285 VR,Netherlands,Europe,1973-10-21,2016-02-21,EUR,0.9012,"Adventure Works 32"" LCD HDTV M130 Brown",Adventure Works,Brown,229.93,499.99,201,Televisions,2,TV and Video,1540.0,2015-12-09
131,417000,2,2016-02-21,Not Available,832272,33,422,6,EUR,Male,Jona Vogel,Buitenpost,FR,Friesland,9285 VR,Netherlands,Europe,1973-10-21,2016-02-21,EUR,0.9012,Adventure Works Desktop PC2.33 XD233 Black,Adventure Works,Black,321.05,969.0,303,Desktops,3,Computers,1540.0,2015-12-09
132,418003,1,2016-02-22,Not Available,1571124,55,670,10,USD,Male,Joseph Pippen,Las Vegas,NV,Nevada,89102,United States,North America,1939-04-13,2016-02-22,USD,1.0,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Black,Proseware,Black,90.13,196.0,306,"Printers, Scanners & Fax",3,Computers,2000.0,2009-12-15
133,419003,1,2016-02-23,Not Available,1575457,59,2020,2,USD,Male,Jaime Miller,Portland,OR,Oregon,97204,United States,North America,1988-07-01,2016-02-23,USD,1.0,Litware Microwave 2.2CuFt M125 White,Litware,White,91.97,199.99,803,Microwaves,8,Home Appliances,2000.0,2012-08-08
134,419003,2,2016-02-23,Not Available,1575457,59,443,1,USD,Male,Jaime Miller,Portland,OR,Oregon,97204,United States,North America,1988-07-01,2016-02-23,USD,1.0,WWI Desktop PC3.0 M0300 Silver,Wide World Importers,Silver,160.49,349.0,303,Desktops,3,Computers,2000.0,2012-08-08
135,420005,1,2016-02-24,Not Available,1304549,44,2400,1,USD,Male,Gene Ogle,Horatio,AR,Arkansas,71842,United States,North America,1972-05-19,2016-02-24,USD,1.0,Proseware Air conditioner 8000BTU M320 Silver,Proseware,Silver,183.94,399.99,807,Air Conditioners,8,Home Appliances,2000.0,2010-06-03
136,420005,2,2016-02-24,Not Available,1304549,44,78,4,USD,Male,Gene Ogle,Horatio,AR,Arkansas,71842,United States,North America,1972-05-19,2016-02-24,USD,1.0,NT Wireless Bluetooth Stereo Headphones E302 Silver,Northwind Traders,Silver,18.65,40.55,106,Bluetooth Headphones,1,Audio,2000.0,2010-06-03
137,420005,4,2016-02-24,Not Available,1304549,44,1600,1,USD,Male,Gene Ogle,Horatio,AR,Arkansas,71842,United States,North America,1972-05-19,2016-02-24,USD,1.0,SV DVD External DVD Burner M200 Silver,Southridge Video,Silver,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2010-06-03
138,420005,5,2016-02-24,Not Available,1304549,44,425,8,USD,Male,Gene Ogle,Horatio,AR,Arkansas,71842,United States,North America,1972-05-19,2016-02-24,USD,1.0,Adventure Works Desktop PC1.80 ED180 Black,Adventure Works,Black,188.13,369.0,303,Desktops,3,Computers,2000.0,2010-06-03
139,420005,6,2016-02-24,Not Available,1304549,44,1446,3,USD,Male,Gene Ogle,Horatio,AR,Arkansas,71842,United States,North America,1972-05-19,2016-02-24,USD,1.0,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,The Phone Company,Gold,132.9,289.0,503,Touch Screen Phones,5,Cell phones,2000.0,2010-06-03
140,420007,1,2016-02-24,Not Available,2006644,64,305,1,USD,Male,Mio Johnsson,Washington,DC,Washington DC,20009,United States,North America,1962-10-25,2016-02-24,USD,1.0,SV Car Video LCD7 M7001 Black,Southridge Video,Black,151.3,329.0,205,Car Video,2,TV and Video,1330.0,2010-01-01
141,420007,2,2016-02-24,Not Available,2006644,64,1550,1,USD,Male,Mio Johnsson,Washington,DC,Washington DC,20009,United States,North America,1962-10-25,2016-02-24,USD,1.0,The Phone Company PDA Palm 3.5 inch M810 Silver,The Phone Company,Silver,128.76,280.0,504,Smart phones & PDAs,5,Cell phones,1330.0,2010-01-01
142,420007,3,2016-02-24,Not Available,2006644,64,646,2,USD,Male,Mio Johnsson,Washington,DC,Washington DC,20009,United States,North America,1962-10-25,2016-02-24,USD,1.0,Proseware Laser Jet All in one X300 Black,Proseware,Black,72.56,219.0,306,"Printers, Scanners & Fax",3,Computers,1330.0,2010-01-01
143,420007,4,2016-02-24,Not Available,2006644,64,962,2,USD,Male,Mio Johnsson,Washington,DC,Washington DC,20009,United States,North America,1962-10-25,2016-02-24,USD,1.0,A. Datum All in One Digital Camera M200 Grey,A. Datum,Grey,86.45,188.0,401,Digital Cameras,4,Cameras and camcorders,1330.0,2010-01-01
144,420007,5,2016-02-24,Not Available,2006644,64,1590,6,USD,Male,Mio Johnsson,Washington,DC,Washington DC,20009,United States,North America,1962-10-25,2016-02-24,USD,1.0,SV DVD 60 DVD Storage Binder L20 Silver,Southridge Video,Silver,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",1330.0,2010-01-01
145,420007,6,2016-02-24,Not Available,2006644,64,1314,3,USD,Male,Mio Johnsson,Washington,DC,Washington DC,20009,United States,North America,1962-10-25,2016-02-24,USD,1.0,Contoso Conversion Lens M550 Silver,Contoso,Silver,94.27,205.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,1330.0,2010-01-01
146,420007,7,2016-02-24,Not Available,2006644,64,1965,3,USD,Male,Mio Johnsson,Washington,DC,Washington DC,20009,United States,North America,1962-10-25,2016-02-24,USD,1.0,Litware Refrigerator 9.7CuFt M560 Blue,Litware,Blue,226.71,493.0,802,Refrigerators,8,Home Appliances,1330.0,2010-01-01
147,420016,1,2016-02-24,Not Available,1209643,51,69,1,USD,Male,Eric Sigala,Portland,ME,Maine,4101,United States,North America,1950-02-17,2016-02-24,USD,1.0,NT Bluetooth Stereo Headphones E52 Pink,Northwind Traders,Pink,13.1,25.69,106,Bluetooth Headphones,1,Audio,1295.0,2010-01-01
148,421009,1,2016-02-25,Not Available,1886071,44,1446,2,USD,Male,John Hazelip,Little Rock,AR,Arkansas,72201,United States,North America,1958-02-24,2016-02-25,USD,1.0,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,The Phone Company,Gold,132.9,289.0,503,Touch Screen Phones,5,Cell phones,2000.0,2010-06-03
149,421009,2,2016-02-25,Not Available,1886071,44,1571,1,USD,Male,John Hazelip,Little Rock,AR,Arkansas,72201,United States,North America,1958-02-24,2016-02-25,USD,1.0,SV DVD Player M100 Black,Southridge Video,Black,26.21,56.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2010-06-03
150,421009,3,2016-02-25,Not Available,1886071,44,1617,10,USD,Male,John Hazelip,Little Rock,AR,Arkansas,72201,United States,North America,1958-02-24,2016-02-25,USD,1.0,Contoso DVD Player M110 Silver,Contoso,Silver,26.67,57.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2010-06-03
151,422000,1,2016-02-26,Not Available,3002,4,1591,2,AUD,Male,Joshua Aronson,SMITHTON,TAS,Tasmania,7330,Australia,Australia,2000-11-08,2016-02-26,AUD,1.3879,SV DVD 55DVD Storage Binder M56 Silver,Southridge Video,Silver,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2010-01-01
152,422000,2,2016-02-26,Not Available,3002,4,1608,5,AUD,Male,Joshua Aronson,SMITHTON,TAS,Tasmania,7330,Australia,Australia,2000-11-08,2016-02-26,AUD,1.3879,SV DVD 7-Inch Player Portable E200 Silver,Southridge Video,Silver,56.08,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2010-01-01
153,422000,3,2016-02-26,Not Available,3002,4,169,3,AUD,Male,Joshua Aronson,SMITHTON,TAS,Tasmania,7330,Australia,Australia,2000-11-08,2016-02-26,AUD,1.3879,SV 16xDVD M320 Black,Southridge Video,Black,54.72,119.0,202,VCD & DVD,2,TV and Video,2000.0,2010-01-01
