CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday
46155,Female,Alice Phillip,BOWES,WA,Western Australia,6535,Australia,Australia,
46917,Male,Jamie Price,MERU,WA,Western Australia,6530,Australia,Australia,
46996,Male,Jonathan Kempt,MURRAY ISLAND,QLD,Queensland,4875,Australia,Australia,
47382,Female,Brooke Richardson,NORTHGATE,SA,South Australia,5085,Australia,Australia,
47518,Female,Alana Spencer,UNDULLAH,QLD,Queensland,4285,Australia,Australia,
47712,Male,Aidan Dethridge,CREMORNE,NSW,New South Wales,2090,Australia,Australia,
48080,Male,Lincoln Muscio,FERNY CREEK,VIC,Victoria,3786,Australia,Australia,
48247,Male,Joseph Clemes,HAY FLAT,SA,South Australia,5204,Australia,Australia,
48367,Female,Rose Allardyce,INSKIP,QLD,Queensland,4581,Australia,Australia,
48383,Female,Chloe Gillen,KOYUGA SOUTH,VIC,Victoria,3621,Australia,Australia,
48466,Female,Matilda Shields,HASTINGS POINT,NSW,New South Wales,2489,Australia,Australia,
48733,Female,Sophia Gunther,BALCOLYN,NSW,New South Wales,2264,Australia,Australia,
48846,Female,Lucy Kellway,BOWELLING,WA,Western Australia,6225,Australia,Australia,
48925,Male,Elijah Albert,WOOLOCUTTY,WA,Western Australia,6369,Australia,Australia,
49400,Male,Mason Ransford,WOOMBYE,QLD,Queensland,4559,Australia,Australia,
49501,Female,Amelie Edmondson,BUNGABBEE,NSW,New South Wales,2480,Australia,Australia,
49606,Female,Claire Kerr,GREYMARE,QLD,Queensland,4370,Australia,Australia,
49748,Male,Tyson Flowers,PARUNA,SA,South Australia,5311,Australia,Australia,
49776,Female,Jessica Warburton,ROCKLEY MOUNT,NSW,New South Wales,2795,Australia,Australia,
49950,Female,Tayla Canterbury,EAST LAUNCESTON,TAS,Tasmania,7250,Australia,Australia,
50075,Male,Jayden Lloyd,MOUNT MURCHISON,QLD,Queensland,4715,Australia,Australia,
50122,Female,Brianna O'Neil,SURBITON,QLD,Queensland,4724,Australia,Australia,
50681,Male,Benjamin Makin,MOUNT DRUITT VILLAGE,NSW,New South Wales,2770,Australia,Australia,
50705,Female,Scarlett Reeve,YEAGARUP,WA,Western Australia,6260,Australia,Australia,
50719,Female,Angelina Wunderlich,POINT GREY,WA,Western Australia,6208,Australia,Australia,
50741,Male,Tyson Hurley,FRANKFORD,TAS,Tasmania,7275,Australia,Australia,
51172,Female,Gabriella Tozer,ELINGAMITE,VIC,Victoria,3266,Australia,Australia,
51201,Female,Samantha Jacoby,BIRMINGHAM GARDENS,NSW,New South Wales,2287,Australia,Australia,
51228,Male,Marcus Christian,GIRU,QLD,Queensland,4809,Australia,Australia,
51314,Female,Bianca Stobie,DUVERNEY,VIC,Victoria,3323,Australia,Australia,
51429,Male,Thomas Kavel,WONBOYN LAKE,NSW,New South Wales,2551,Australia,Australia,
51648,Female,Jasmine Sellar,KYBUNGA,SA,South Australia,5453,Australia,Australia,
51649,Male,Toby Batchelor,YANDINA,QLD,Queensland,4561,Australia,Australia,
51718,Female,Phoebe Voss,HACKNEY,SA,South Australia,5069,Australia,Australia,
52435,Male,Charles Kenneally,YADBORO,NSW,New South Wales,2539,Australia,Australia,
52536,Male,Jamie Kavanagh,PINEWOOD,VIC,Victoria,3149,Australia,Australia,
52694,Female,Grace Bidwill,Sheffield,TAS,Tasmania,7306,Australia,Australia,
53168,Male,Dylan Monds,JOYNER,QLD,Queensland,4500,Australia,Australia,
53260,Female,Keira Rowallan,MOUNT FRANKLIN,VIC,Victoria,3461,Australia,Australia,
53318,Female,Grace Osburn,TOWNSON,QLD,Queensland,4341,Australia,Australia,
53891,Male,Dominic Baylee,BINDA,NSW,New South Wales,2583,Australia,Australia,
53920,Female,Jade Higgins,BUCKENBOWRA,NSW,New South Wales,2536,Australia,Australia,
54089,Male,Jake Toft,THE GLEN,NSW,New South Wales,2476,Australia,Australia,
54161,Male,Leo Voss,WOODY POINT,QLD,Queensland,4019,Australia,Australia,
54535,Male,Joshua Nugan,CANNINDAH,QLD,Queensland,4630,Australia,Australia,
54560,Female,Eden Bickford,ABINGDON DOWNS,QLD,Queensland,4871,Australia,Australia,
54582,Female,Leah Fairbridge,LIMONITE,VIC,Victoria,3871,Australia,Australia,
54627,Male,John Randall,TROWUTTA,TAS,Tasmania,7330,Australia,Australia,
54704,Female,Alice Bartlett,TRAVANCORE,VIC,Victoria,3032,Australia,Australia,
54752,Female,Natasha Morrison,SOUTH BUNBURY,WA,Western Australia,6230,Australia,Australia,
54794,Female,Georgia Barclay-Harvey,GARIE,NSW,New South Wales,2232,Australia,Australia,
54987,Male,Isaac Sturt,MARMION,WA,Western Australia,6020,Australia,Australia,
55039,Male,James Connal,MOUNT MORIAC,VIC,Victoria,3240,Australia,Australia,
55066,Male,Samuel Atherton,DOLLYS FLAT,NSW,New South Wales,2429,Australia,Australia,
55084,Male,Angus Ten,PARAP,NT,Northern Territory,820,Australia,Australia,
55411,Female,Lilian Stainforth,PHOENIX PARK,NSW,New South Wales,2321,Australia,Australia,
55464,Female,Holly Mansour,PADDYS RIVER,NSW,New South Wales,2653,Australia,Australia,
55715,Female,Eve Jephcott,HERDSMAN,WA,Western Australia,6017,Australia,Australia,
55914,Male,Lachlan Webb,SOUTH FREMANTLE,WA,Western Australia,6162,Australia,Australia,
56161,Male,Aidan Burnett,UPPER CASTRA,TAS,Tasmania,7315,Australia,Australia,
56480,Female,Zoe Tyrrell,KYBUNGA,SA,South Australia,5453,Australia,Australia,
56562,Female,Lucy Mansour,ALBERT PARK,VIC,Victoria,3206,Australia,Australia,
56791,Male,Charlie Kenyon,DUNLUCE,VIC,Victoria,3472,Australia,Australia,
56834,Female,Abigail McElhone,PIKES CREEK,QLD,Queensland,4380,Australia,Australia,
56951,Female,Kate Bardsley,HURSTBRIDGE,VIC,Victoria,3099,Australia,Australia,
56999,Female,Amelia Fargher,CORNDALE,NSW,New South Wales,2480,Australia,Australia,
57093,Male,Hayden Laidley,SPRING MOUNTAIN,NSW,New South Wales,2360,Australia,Australia,
57246,Male,Toby Dillon,CITY WEST CAMPUS,SA,South Australia,5000,Australia,Australia,
57294,Female,Makayla Bold,TRARALGON EAST,VIC,Victoria,3844,Australia,Australia,
57307,Female,Eva Hickson,RAINBOW,VIC,Victoria,3424,Australia,Australia,
57374,Male,Jack Coote,COLONGRA,NSW,New South Wales,2262,Australia,Australia,
57491,Male,Ryan Custance,MILLBANK,QLD,Queensland,4670,Australia,Australia,
57662,Male,Archer Tozer,COALSTOUN LAKES,QLD,Queensland,4621,Australia,Australia,
57681,Male,Caleb Louat,ROCKWELL,WA,Western Australia,6532,Australia,Australia,
57820,Male,Edward Howarde,DARGO,VIC,Victoria,3862,Australia,Australia,
57938,Male,Alexander Courtice,LIPAROO,VIC,Victoria,3549,Australia,Australia,
58066,Male,Andrew Forde,ASHMONT,NSW,New South Wales,2650,Australia,Australia,
58105,Female,Mariam Bright,CAMBRAI,SA,South Australia,5353,Australia,Australia,
58212,Female,Amy Goffage,OAKFORD,WA,Western Australia,6121,Australia,Australia,
58710,Male,Jordan Foveaux,GOSNELLS,WA,Western Australia,6110,Australia,Australia,
58919,Female,Kaitlyn Fenton,FLOREAT FORUM,WA,Western Australia,6014,Australia,Australia,
59159,Female,Maya Pasley,CAPE HILLSBOROUGH,QLD,Queensland,4740,Australia,Australia,
59304,Male,Patrick Collie,CARLINGFORD,NSW,New South Wales,2118,Australia,Australia,
59422,Female,Amber Sykes,HILLGROVE,NSW,New South Wales,2350,Australia,Australia,
59529,Female,Alice Blumenthal,FOREST GLEN,NSW,New South Wales,2157,Australia,Australia,
59842,Male,Lucas McClure,BLETCHINGTON,NSW,New South Wales,2800,Australia,Australia,
59961,Male,Harry Hambly,GALORE,NSW,New South Wales,2652,Australia,Australia,
60009,Female,Natasha Gall,TOWNSVILLE CITY,QLD,Queensland,4810,Australia,Australia,
60088,Female,Evie Brownbill,PAGES FLAT,SA,South Australia,5172,Australia,Australia,
60150,Female,Jasmine Mackay,NORTHLAND CENTRE,VIC,Victoria,3072,Australia,Australia,
60407,Male,Alexander Earp,POZIERES,QLD,Queensland,4352,Australia,Australia,
60411,Female,Eliza Solly,HIGHBURY,WA,Western Australia,6313,Australia,Australia,
60454,Male,Toby Normanby,LOWER LEWIS PONDS,NSW,New South Wales,2800,Australia,Australia,
60475,Male,Joel Sharwood,CUDLEE CREEK,SA,South Australia,5232,Australia,Australia,
60722,Male,Logan Dowie,KOOROOMOOL,QLD,Queensland,4854,Australia,Australia,
60892,Male,Seth Soubeiran,MOOLORT,VIC,Victoria,3465,Australia,Australia,
60995,Male,Matthew Caron,TUENA,NSW,New South Wales,2583,Australia,Australia,
61546,Female,Alexis Heagney,COASTERS RETREAT,NSW,New South Wales,2108,Australia,Australia,
61718,Female,Chloe Schlapp,ALLIGATOR CREEK,QLD,Queensland,4816,Australia,Australia,
61773,Female,Gabrielle Kossak,CAROONA,NSW,New South Wales,2343,Australia,Australia,
61776,Male,Mitchell Cockle,TALLOWWOOD RIDGE,NSW,New South Wales,2453,Australia,Australia,
61825,Male,Kai Culley,ERSKINEVILLE,NSW,New South Wales,2043,Australia,Australia,
61881,Female,Rose Budd,ALBERTON,VIC,Victoria,3971,Australia,Australia,
61947,Female,Amber Tolmie,NORVAL,VIC,Victoria,3377,Australia,Australia,
62017,Female,Grace Humphries,HASTINGS,WA,Western Australia,6308,Australia,Australia,
62035,Male,John Duesbury,TIARO,QLD,Queensland,4650,Australia,Australia,
62038,Male,Henry Birdwood,HINDMARSH,SA,South Australia,5007,Australia,Australia,
62076,Male,Brock Edden,ORIELTON,TAS,Tasmania,7172,Australia,Australia,
62125,Female,Ava Lowes,IVERAGH,QLD,Queensland,4680,Australia,Australia,
62133,Male,Jonathan Fargher,GWABEGAR,NSW,New South Wales,2356,Australia,Australia,
62163,Female,Amelia O'Neil,POINT LEO,VIC,Victoria,3916,Australia,Australia,
62416,Female,Isabelle Whitworth,EIMEO,QLD,Queensland,4740,Australia,Australia,
62473,Female,Mary Baskerville,PORT GERMEIN,SA,South Australia,5495,Australia,Australia,
62537,Female,Lauren Nichols,WOOLOOMAN,QLD,Queensland,4310,Australia,Australia,
62590,Male,Aiden Thirkell,ROMAINE,TAS,Tasmania,7320,Australia,Australia,
63342,Male,Joel Spowers,KWEDA,WA,Western Australia,6306,Australia,Australia,
63597,Male,Darcy Penington,RIVERHILLS,QLD,Queensland,4074,Australia,Australia,
63681,Male,Justin Grahamslaw,POSSUM BRUSH,NSW,New South Wales,2430,Australia,Australia,
63807,Male,Ashton Bower,ALLAMBIE HEIGHTS,NSW,New South Wales,2100,Australia,Australia,
63957,Female,Dakota Nixon-Smith,FORTHSIDE,TAS,Tasmania,7310,Australia,Australia,
64017,Female,Ruby Sternberg,BRIGHTVIEW,QLD,Queensland,4311,Australia,Australia,
64037,Male,Andrew Wilkie,WONGARBON,NSW,New South Wales,2831,Australia,Australia,
64104,Female,Brooke Cascarret,COOTRA,SA,South Australia,5650,Australia,Australia,
64210,Male,Lucas De Garis,Sheffield,TAS,Tasmania,7306,Australia,Australia,
64491,Male,Oliver McCloughry,MELBA,ACT,Australian Capital Territory,2615,Australia,Australia,
64511,Female,Alice Gouger,ARGOON,QLD,Queensland,4702,Australia,Australia,
64764,Male,Jacob Pelsaert,LESLEY,WA,Western Australia,6111,Australia,Australia,
64842,Male,Levi Strele,MOUNT OUSLEY,NSW,New South Wales,2519,Australia,Australia,
64989,Female,Alice Moynihan,COMMISSIONERS CREEK,NSW,New South Wales,2484,Australia,Australia,
65112,Female,Ebony Fairley,POINT TURTON,SA,South Australia,5575,Australia,Australia,
65163,Female,Abigail Considen,Beaufort,VIC,Victoria,3373,Australia,Australia,
65180,Female,Maya Colvin,NORTHLAKES,NT,Northern Territory,812,Australia,Australia,
65210,Female,Caitlin Spooner,DOWLINGVILLE,SA,South Australia,5555,Australia,Australia,
65269,Female,Scarlett Roach,BARWIDGEE,VIC,Victoria,3737,Australia,Australia,
65283,Female,Jessica Latham,BUNGUNDARRA,QLD,Queensland,4703,Australia,Australia,
65372,Male,Logan Iredale,LONG FLAT,QLD,Queensland,4570,Australia,Australia,
65507,Female,Grace Deane,DARLING HEIGHTS,QLD,Queensland,4350,Australia,Australia,
65544,Male,Dylan Smerd,LAKE MUIR,WA,Western Australia,6258,Australia,Australia,
65856,Male,Harrison Cantamessa,ARNOLD WEST,VIC,Victoria,3551,Australia,Australia,
66352,Female,Bethany Hose,NULSEN,WA,Western Australia,6450,Australia,Australia,
66610,Female,Charli Frost,FERNSHAW,VIC,Victoria,3778,Australia,Australia,
66677,Female,Abby O'Mahony,TINGHA,NSW,New South Wales,2369,Australia,Australia,
67066,Male,Alexander Newling,MOUNT RICHON,WA,Western Australia,6112,Australia,Australia,
67157,Male,Levi Knox,KIAMA DOWNS,NSW,New South Wales,2533,Australia,Australia,
67217,Male,Aiden De Burgh,JUBILEE HEIGHTS,QLD,Queensland,4860,Australia,Australia,
67369,Female,Rachel Gairdner,ZADOWS LANDING,SA,South Australia,5254,Australia,Australia,
67380,Female,Alexis Melville,HORSNELL GULLY,SA,South Australia,5141,Australia,Australia,
67398,Male,Harrison Trigg,MONASH,ACT,Australian Capital Territory,2904,Australia,Australia,
67455,Male,Logan Armytage,GREEN HILLS,NSW,New South Wales,2730,Australia,Australia,
67481,Male,Beau Fitzgerald,RED BANKS,SA,South Australia,5502,Australia,Australia,
67744,Male,Elijah Newbery,PUNCHBOWL,TAS,Tasmania,7249,Australia,Australia,
68000,Male,Aaron Sasse,CANNING CREEK,QLD,Queensland,4357,Australia,Australia,
68082,Female,Sienna Prentice,CROYDON PARK,NSW,New South Wales,2133,Australia,Australia,
68537,Male,Toby Vickery,MARMOR,QLD,Queensland,4702,Australia,Australia,
68745,Female,Mia Bowser,SASSAFRAS,VIC,Victoria,3787,Australia,Australia,
68882,Male,Tyson Spears,YIMBUN,QLD,Queensland,4313,Australia,Australia,
69066,Female,Kaitlyn Siede,FARINA,SA,South Australia,5733,Australia,Australia,
69280,Female,Mikayla Edments,MARCOLLAT,SA,South Australia,5271,Australia,Australia,
69557,Male,Will Pryor,MAXWELTON,QLD,Queensland,4822,Australia,Australia,
69645,Female,Ava Shout,MOUNT CLEAR,VIC,Victoria,3350,Australia,Australia,
69707,Female,Zoe Burnett,UMINA BEACH,NSW,New South Wales,2257,Australia,Australia,
69754,Female,Lucy Stone-Wigg,MOUNTAIN CREEK,NSW,New South Wales,2644,Australia,Australia,
69812,Female,Alexandra Murphy,MARENGO,VIC,Victoria,3233,Australia,Australia,
69954,Female,Keira Bourchier,Riverside,NSW,New South Wales,2444,Australia,Australia,
69959,Male,Marcus Kingsmill,MOLESWORTH,VIC,Victoria,3718,Australia,Australia,
70130,Female,Alana Cordeaux,BALLIDU,WA,Western Australia,6606,Australia,Australia,
70453,Female,Isabella Ashby,BELLATA,NSW,New South Wales,2397,Australia,Australia,
70544,Male,Luca Symons,Woodford,NSW,New South Wales,2463,Australia,Australia,
70584,Male,Jesse Forbes,Dalton,NSW,New South Wales,2581,Australia,Australia,
70598,Female,Gemma Swanson,ALISON,NSW,New South Wales,2259,Australia,Australia,
70912,Female,Evie Wieck,SEVILLE,VIC,Victoria,3139,Australia,Australia,
71218,Male,Declan Chaffey,Montrose,QLD,Queensland,4370,Australia,Australia,
71220,Male,Finn Lysaght,BOORAN ROAD PO,VIC,Victoria,3163,Australia,Australia,
71282,Female,Claudia Winter-Irving,GIN GIN,QLD,Queensland,4671,Australia,Australia,
71333,Male,James De Mestre,HMAS WATSON,NSW,New South Wales,2030,Australia,Australia,
71343,Male,Liam Espie,PINK LILY,QLD,Queensland,4702,Australia,Australia,
71511,Male,Ben Flick,BAKERS CREEK,NSW,New South Wales,2422,Australia,Australia,
71625,Male,Liam Gellert,MYRTLE CREEK,VIC,Victoria,3444,Australia,Australia,
71941,Female,Erin Baylebridge,GREENETHORPE,NSW,New South Wales,2809,Australia,Australia,
72003,Female,Isabella Buntine,KILBIRNIE,QLD,Queensland,4354,Australia,Australia,
72194,Female,Imogen Grills,WRATTENS FOREST,QLD,Queensland,4601,Australia,Australia,
72571,Female,Claudia Callister,YOUNGHUSBAND,SA,South Australia,5238,Australia,Australia,
72645,Female,Abigail Chin Kaw,BAIRD BAY,SA,South Australia,5671,Australia,Australia,
72719,Female,Angelina Chinn,COCONUT GROVE,NT,Northern Territory,810,Australia,Australia,
72812,Female,Mary Reginald,BUSSELTON,WA,Western Australia,6280,Australia,Australia,
72826,Male,Hunter Edinburgh,COFFEE CAMP,NSW,New South Wales,2480,Australia,Australia,
72959,Male,Samuel Bryce,FLAMINGO BEACH,VIC,Victoria,3851,Australia,Australia,
73070,Male,Tristan Minns,BEALIBA,VIC,Victoria,3475,Australia,Australia,
73324,Male,Zachary Gyles,MOULDEN,NT,Northern Territory,830,Australia,Australia,
73515,Female,Ella Hoover,GUILDFORD,NSW,New South Wales,2161,Australia,Australia,
73636,Female,Poppy Birch,COMOBELLA,NSW,New South Wales,2820,Australia,Australia,
73704,Female,Ebony Forlong,Sherwood,NSW,New South Wales,2440,Australia,Australia,
73955,Female,Erin Brazenor,IRONBARK,QLD,Queensland,4306,Australia,Australia,
74071,Female,Bethany Gow,CLYDE,VIC,Victoria,3978,Australia,Australia,
74210,Female,Maddison Thurgood,BLACKBUTT,NSW,New South Wales,2529,Australia,Australia,
74240,Male,Darcy Sleep,NAPPERBY,SA,South Australia,5540,Australia,Australia,
74581,Female,Lily Allum,CLUNES,NSW,New South Wales,2480,Australia,Australia,
74585,Male,Hugo MacCarthy,BRIGHTLY,QLD,Queensland,4741,Australia,Australia,
74606,Male,Julian Davenport,Cleveland,NSW,New South Wales,2530,Australia,Australia,
74687,Male,Lincoln Cordeaux,WALKAWAY,WA,Western Australia,6528,Australia,Australia,
74715,Male,Joel Tritton,LOWER MANGROVE,NSW,New South Wales,2250,Australia,Australia,
74845,Male,Jake Bugden,THALOO,VIC,Victoria,3825,Australia,Australia,
74871,Male,Hugo Finnis,KNOXFIELD,VIC,Victoria,3180,Australia,Australia,
75216,Male,Mitchell Amess,PURNONG LANDING,SA,South Australia,5238,Australia,Australia,
75555,Female,Molly Crookes,WALKERSTON,QLD,Queensland,4751,Australia,Australia,
75706,Female,Eliza D'Alton,BEERON,QLD,Queensland,4626,Australia,Australia,
75712,Male,Brodie Birkbeck,ARMAGH,SA,South Australia,5453,Australia,Australia,
75832,Female,Charli Eden,SOUTH KINGSVILLE,VIC,Victoria,3015,Australia,Australia,
75965,Male,Luca Schmella,SPRING BLUFF,QLD,Queensland,4352,Australia,Australia,
75976,Female,Angelina Hyman,PAGES RIVER,NSW,New South Wales,2338,Australia,Australia,
75991,Male,Charles Glew,DARLINGTON POINT,NSW,New South Wales,2706,Australia,Australia,
76013,Female,Amber Cobby,GOULBURN,NSW,New South Wales,2580,Australia,Australia,
76021,Male,Jett Moncrieff,MAYFIELD,NSW,New South Wales,2622,Australia,Australia,
76149,Female,Paige Scobie,GLENVALE,QLD,Queensland,4350,Australia,Australia,
76499,Female,Kiara Pearse,KOSCIUSZKO,NSW,New South Wales,2624,Australia,Australia,
76526,Male,Jaxon Courtney,MONOGORILBY,QLD,Queensland,4626,Australia,Australia,
76531,Female,Rebecca Liebe,MATONG,NSW,New South Wales,2652,Australia,Australia,
76532,Female,Summer Gotch,GLENDAMBO,SA,South Australia,5710,Australia,Australia,
76560,Male,Archie Dilke,MARYS MOUNT,NSW,New South Wales,2380,Australia,Australia,
76618,Female,Mackenzie Wilkes,MAWSON,ACT,Australian Capital Territory,2607,Australia,Australia,
76714,Male,Jasper Garvin,COBAR,NSW,New South Wales,2835,Australia,Australia,
76891,Male,Gabriel Schreiber,BAERAMI CREEK,NSW,New South Wales,2333,Australia,Australia,
76979,Female,Alice Maccallum,KURUNJANG,VIC,Victoria,3337,Australia,Australia,
77128,Male,Xavier Byron,WARUMBUL,NSW,New South Wales,2229,Australia,Australia,
77150,Male,Timothy McCarthy,AUBURN VALE,NSW,New South Wales,2360,Australia,Australia,
77290,Female,Gemma Boston,BOOROOBIN,QLD,Queensland,4552,Australia,Australia,
77303,Male,Caleb Walsh,WOODCROFT,SA,South Australia,5162,Australia,Australia,
77409,Female,Mary Ingamells,BULL CREEK,WA,Western Australia,6149,Australia,Australia,
77534,Female,Leah Brock,LAKE CATHIE,NSW,New South Wales,2445,Australia,Australia,
77685,Male,Beau McLachlan,PEMBROOKE,NSW,New South Wales,2446,Australia,Australia,
77709,Female,Ashley Eggleston,CRANBOURNE SOUTH,VIC,Victoria,3977,Australia,Australia,
77742,Female,Rebecca Weindorfer,KY WEST,VIC,Victoria,3621,Australia,Australia,
77832,Female,Poppy Cawood,NEILREX,NSW,New South Wales,2831,Australia,Australia,
78097,Male,Zac Kavanagh,Bangor,NSW,New South Wales,2234,Australia,Australia,
78428,Female,Audrey Zimin,SANDRINGHAM,VIC,Victoria,3191,Australia,Australia,
78578,Male,Hamish Garrick,NICHOLSON,VIC,Victoria,3882,Australia,Australia,
78616,Female,Stephanie Sheldon,DARLIMURLA,VIC,Victoria,3871,Australia,Australia,
79131,Male,Joel Luxton,PALMYRA DC,WA,Western Australia,6157,Australia,Australia,
79191,Female,Caitlyn Waterhouse,TORRYBURN,NSW,New South Wales,2358,Australia,Australia,
79245,Female,Natalie Henley,NEUREA,NSW,New South Wales,2820,Australia,Australia,
79667,Male,Sebastian Leibius,HILLSIDE,VIC,Victoria,3037,Australia,Australia,
79808,Female,Alannah Nuyts,TUNCURRY,NSW,New South Wales,2428,Australia,Australia,
